Head x_mean,Head x_std,Head x_min,Head x_max,Head x_auc,Head x_peaks,Head y_mean,Head y_std,Head y_min,Head y_max,Head y_auc,Head y_peaks,Head z_mean,Head z_std,Head z_min,Head z_max,Head z_auc,Head z_peaks,Head_pitch_mean,Head_pitch_std,Head_pitch_min,Head_pitch_max,Head_pitch_auc,Head_pitch_peaks,Head_rms_xy_mean,Head_rms_xy_std,Head_rms_xy_min,Head_rms_xy_max,Head_rms_xy_auc,Head_rms_xy_peaks,Head_rms_xyz_mean,Head_rms_xyz_std,Head_rms_xyz_min,Head_rms_xyz_max,Head_rms_xyz_auc,Head_rms_xyz_peaks,Head_rms_yz_mean,Head_rms_yz_std,Head_rms_yz_min,Head_rms_yz_max,Head_rms_yz_auc,Head_rms_yz_peaks,Head_rms_zx_mean,Head_rms_zx_std,Head_rms_zx_min,Head_rms_zx_max,Head_rms_zx_auc,Head_rms_zx_peaks,Head_roll_mean,Head_roll_std,Head_roll_min,Head_roll_max,Head_roll_auc,Head_roll_peaks,Neck x_mean,Neck x_std,Neck x_min,Neck x_max,Neck x_auc,Neck x_peaks,Neck y_mean,Neck y_std,Neck y_min,Neck y_max,Neck y_auc,Neck y_peaks,Neck z_mean,Neck z_std,Neck z_min,Neck z_max,Neck z_auc,Neck z_peaks,Neck_pitch_mean,Neck_pitch_std,Neck_pitch_min,Neck_pitch_max,Neck_pitch_auc,Neck_pitch_peaks,Neck_rms_xy_mean,Neck_rms_xy_std,Neck_rms_xy_min,Neck_rms_xy_max,Neck_rms_xy_auc,Neck_rms_xy_peaks,Neck_rms_xyz_mean,Neck_rms_xyz_std,Neck_rms_xyz_min,Neck_rms_xyz_max,Neck_rms_xyz_auc,Neck_rms_xyz_peaks,Neck_rms_yz_mean,Neck_rms_yz_std,Neck_rms_yz_min,Neck_rms_yz_max,Neck_rms_yz_auc,Neck_rms_yz_peaks,Neck_rms_zx_mean,Neck_rms_zx_std,Neck_rms_zx_min,Neck_rms_zx_max,Neck_rms_zx_auc,Neck_rms_zx_peaks,Neck_roll_mean,Neck_roll_std,Neck_roll_min,Neck_roll_max,Neck_roll_auc,Neck_roll_peaks,class
0.18099073278333339,2.0683026874603088,-9.032991764,13.00371424,10.634912322499998,14.0,0.03734161085,0.6554935750704238,-2.804234657,2.18320934,2.20823084,11.0,-0.2898616364166667,1.9510363979302823,-11.9724658,3.597998493,-17.437341351500002,16.0,14.586659290273563,36.779819833886805,-63.20590554257345,80.84895825159359,841.5168712271037,14.0,0.6087602098228373,1.4143058171840648,0.04454165781241157,9.323705997559179,36.319130885853035,17.0,0.6563627042113654,1.5641639589084442,0.040334822820682084,10.282718907468194,39.1564907475328,17.0,0.5908106882654,1.346015319087626,0.047108277805223066,8.605415165883425,35.24361209420517,18.0,0.671542642163089,1.910400142134775,0.012493011048371165,12.498730362875833,40.0444723121358,20.0,11.486905786903138,45.741280208007524,-83.29740942881119,76.78513530627818,689.2939303577505,13.0,0.05844714401666667,0.25612721063785915,-0.595559885,0.653928853,3.318418901,16.0,-0.005769507483333331,0.26814380768494794,-0.61384317,0.560260832,-0.39727273249999995,14.0,0.023134046199999994,0.1539405065003663,-0.308524418,0.412303914,1.477265131,17.0,9.3029062837338,41.30350180448468,-82.22571868568039,84.38727178673616,495.6510029873718,14.0,0.22621608460307288,0.13893194669140824,0.023454295207302703,0.5781798061565907,13.426242259556348,17.0,0.2053887629836983,0.11347663084598747,0.031690462386771104,0.4758407678053249,12.187254040437205,16.0,0.18701635384012613,0.11449239984436767,0.005250230611686167,0.44648305668646854,11.135127593058266,18.0,0.17523595069345857,0.12616418564142484,0.0098087799728729,0.4638826920447968,10.35830760161296,19.0,1.5658205702503338,45.623972901426995,-88.48881784694622,80.66207917739082,85.67154624409565,13.0,0
-0.11592857431666669,0.8210556718454158,-1.550989852,2.868575107,-7.862843161500002,9.0,-0.044527442266666675,0.5325285217417299,-1.341795083,1.228833543,-1.9331098889999996,13.0,0.13125055838333333,0.7514396428742686,-0.806948926,3.060637652,7.166368302,14.0,-14.411278203335252,41.752705487796824,-82.90371668251021,72.17707293736606,-882.4302227480332,11.0,0.5614922616558699,0.4138804479538856,0.018379780636435857,2.0310777142965675,32.83132709742711,13.0,0.5535878357801292,0.460308208480517,0.08117178956040673,2.423362416138949,32.39954729920202,15.0,0.4835877178031638,0.44707013092021924,0.05917094154194805,2.1667179160384897,28.29070775211637,15.0,0.5627953190863262,0.5639073302416843,0.05856863714305184,2.9661613224283783,32.91659974097177,13.0,-1.8779186693478092,39.37712450702627,-82.53006910010929,68.96559858170978,-78.31690507557687,14.0,-0.09664612091666668,0.6826779203018226,-1.595246129,2.575806565,-5.568237678499999,16.0,0.00902439468333333,0.40157851618587714,-1.113461882,0.914943285,0.7065877414999994,12.0,0.1320704251183333,0.701026320414428,-0.895911394,3.110342339,7.831622864099999,14.0,-11.363805212442113,42.37173462772999,-80.47417441568743,82.70515866761558,-646.0689642398007,15.0,0.44238467517425584,0.3502341775578508,0.02068029774637696,1.85417274011003,26.335628961831166,16.0,0.44814688705624317,0.42548402315772016,0.05486717400942196,2.2236902554801765,26.705917639261898,18.0,0.39462392285877074,0.42353935028595097,0.030763957702593273,2.200751339511316,23.53146414020534,18.0,0.4607913266340586,0.5289673058225051,0.02525969733639279,2.701227629885651,27.463704580014987,18.0,-2.1597498794031744,40.11083970051395,-80.06501151396321,73.19558415657313,-83.44928995840854,13.0,0
-0.14234077346666668,0.9259117624090262,-1.674198351,2.123807107,-8.776928620499998,11.0,0.08829246069999999,0.7702874246718678,-1.673698915,1.523143219,6.31896243,14.0,-0.23217306133333335,0.6351079831477445,-2.833094651,0.898223136,-13.278811831499999,16.0,-12.058286744753852,47.96501891505688,-85.01027537964603,79.71443520901524,-737.6098473482494,13.0,0.7814754827145035,0.35868084881606427,0.17028494159046492,1.6007946578840206,46.14328248819729,14.0,0.7287337472846309,0.3380432024435851,0.15030068939666508,1.7552755611162774,43.00743219305448,15.0,0.6040060346187249,0.4054369101224596,0.07549462523283078,2.0119989405857766,35.381329316122056,16.0,0.6883007348981732,0.4400705425852964,0.08541409674518871,2.1416258676580773,40.806075381342,16.0,5.811535964579632,40.56834325416362,-77.28354253423895,85.31288878393251,400.61871747862784,15.0,-0.028674457283333336,1.069322928498121,-2.423520067,2.001615642,-1.5528279554999989,13.0,0.09134328013333333,0.7466040235067545,-1.483867618,1.689947522,6.334689539999999,15.0,-0.14547627494999998,0.6402481680361009,-2.962303101,0.722506946,-7.9519196994999986,17.0,-5.261789633648062,49.424616435282466,-84.82790082378038,74.19829185910109,-321.9960237337765,16.0,0.8238545473716328,0.4198584774685673,0.13500546485987036,1.7785937738578619,48.587799431936396,16.0,0.7556124911879647,0.3778294436132737,0.17238794322476403,1.8366534419812954,44.35137582064449,18.0,0.5909766364033804,0.38622238182140317,0.06761583151187206,2.1238919428279264,34.41121604590272,17.0,0.7452789754985646,0.48190938490489194,0.03694947336817927,2.221856576199358,43.69581130948989,17.0,7.55930312475631,39.66548861496104,-84.00116291885719,76.43247334221878,488.4174993528312,15.0,0
0.3034433419166667,0.9647576602786474,-1.555422535,2.101186467,18.8120782775,18.0,-0.24090305591666666,1.3742766094467316,-3.047312008,2.855687187,-15.000081359500003,11.0,0.1053477578,0.7866482876153376,-1.462270141,1.965568315,6.544205755999998,11.0,9.807505154779212,35.5878078402975,-67.32165925640693,85.87906056546207,597.5478617577231,16.0,1.0754312438028897,0.5728878451090657,0.20670858184942387,2.3761780144104203,63.56062084561492,15.0,1.0006314381105144,0.44558184437824677,0.2200250104474517,1.965848659870084,59.16761900330121,15.0,0.9974734296160874,0.5416076414360608,0.09498199243177453,2.1894462110662953,58.978809785643854,14.0,0.8000854738655324,0.43155263428708696,0.08625368802136753,1.7968271441091406,47.246060638833264,16.0,-2.555594754650039,48.32075255569006,-85.066527182904,82.05870905590906,-151.32328739575945,12.0,0.16502545400000004,1.0068998674878646,-2.141649657,2.49249285,9.8601009765,14.0,-0.27758803335,1.0910493353846415,-2.639817518,2.195483691,-17.6560752455,11.0,0.02968315744999999,0.7895065166811284,-1.792753815,2.252119041,1.6094611835000017,12.0,5.264591863694861,38.39974428107598,-67.29236342084839,69.39557895641272,302.18837835498414,16.0,0.9219244005113644,0.551649939545405,0.01251173891195067,2.5672122171375706,54.384547419249806,13.0,0.8874996004616365,0.43579793458928173,0.181851267665547,2.2792445572443705,52.396053172911316,14.0,0.8520597010594011,0.468846419353762,0.19531811105949637,2.1647571050678107,50.17322936093529,16.0,0.7921859639245468,0.4528604478506754,0.14485026504877754,2.07560000082441,47.01795365428541,16.0,-8.64498360437691,42.15182679302537,-71.91261720511753,76.92899919275276,-555.5240320297514,14.0,0
-0.12548291695000002,1.2928914226622585,-2.737467559,2.695423196,-5.825657535000001,12.0,0.13628223025,1.5619256325577933,-2.904821109,4.772227631,7.4549555075,11.0,-0.021706235433333346,0.860188610730428,-2.265711184,2.376357278,-1.1573207430000005,11.0,-10.568927888268238,42.28374787601484,-81.70451071385206,64.13962616785555,-573.5522122443033,11.0,1.275173128614553,0.6683433643276643,0.11638145468480939,3.3957951845817202,75.19781028456813,15.0,1.1439167470615954,0.5657613617141601,0.12958746591018225,2.8724924945446566,67.52571212700349,17.0,1.0477018570700471,0.708244933618998,0.13801504422917324,3.4974952526393244,62.244510390605775,15.0,0.9638638849074643,0.5336865290922803,0.09553895791921761,2.416693190122084,56.57682956428137,15.0,1.4519082590950565,45.95739365531698,-73.21918439135646,85.0602663180059,63.03066918285886,12.0,-0.14650569123333337,1.3380054387920162,-3.680949889,3.63709152,-7.756284284999999,16.0,0.07600982799999999,1.6002030907899778,-4.399866763,5.590760597,3.711785647500002,12.0,0.046986495999999975,1.0207151589755012,-2.50256942,2.720917604,2.7726672864999995,15.0,-14.423987165820538,41.293118982221834,-82.08251755806387,63.006387821188824,-827.1085554740192,16.0,1.2182200915280659,0.8396515690218954,0.22551999249283086,4.01660565340906,72.10840385382691,16.0,1.1399128371743246,0.7127442821076497,0.278613685279646,3.3444948476317404,67.54158086527066,16.0,1.0662366091697073,0.8175492580963236,0.10465071425070015,4.034061195648767,63.300049791190624,16.0,1.004792650376992,0.64675076260731,0.22645162359486565,2.7777157281928466,59.44911480586419,17.0,2.164703930514714,41.66425136223755,-71.77545294778284,77.21274728214533,89.71769209432613,14.0,0
0.05347696454999995,1.6152974307697219,-4.449835302,4.01868439,3.292039479499998,12.0,0.02698613194999998,1.746318634807041,-4.585174667,5.34204005,1.411844228999998,12.0,-0.23194204643333333,2.034347145059803,-9.176490426,3.534412987,-13.8206859525,9.0,1.789732606651878,35.897920234607305,-62.287230566776316,70.17153449499466,108.73621837881002,12.0,1.3807733647453502,0.9615956612839688,0.09730906073057831,4.726902586379038,82.29658315481292,17.0,1.4717770369556569,1.0577310750166182,0.08830994701405359,5.331009215660403,87.77669514633386,16.0,1.4743245324169658,1.2032158558080082,0.07435044465941634,6.528497149643973,88.0210977617042,16.0,1.3952639738937038,1.2064178134904384,0.06165066304483351,6.48939150633629,83.13138189268489,15.0,-0.13192037175319335,41.342677305740224,-77.42191731537633,86.29298453790574,-19.648020942073117,13.0,-0.0822095600666667,1.8068702073826073,-4.792863825,4.18913782,-5.092189921999999,16.0,0.03333624169999998,2.2339720938557117,-7.523231358,3.639419472,1.2828148019999968,16.0,0.013280221183333333,1.4641783031161948,-4.085261543,2.992637973,0.5915264775000019,14.0,0.9721220927162844,33.74895065380883,-68.74970955364022,67.45240391596381,44.750889221067894,12.0,1.717030696523524,1.0878630781541072,0.4017819624887509,6.307557122650106,102.38289949848094,17.0,1.6204581260589053,0.9182631852016165,0.3593778230945338,5.66450690957012,96.49944225389928,15.0,1.6339787168792321,0.9476191730592644,0.2735104368872037,6.053444141177371,97.23090743081544,17.0,1.3520175625537356,0.9379845006119854,0.3118507707418188,4.453139651959524,80.40312743365402,15.0,5.354412931262316,46.51229664837291,-82.86830643231022,78.32443250622963,288.1841473143582,15.0,0
-0.024676762783333323,1.947605051844014,-4.003367055,9.52754288,-1.9012872460000012,12.0,0.010470748750000036,1.908273229099635,-6.131800461,5.792453428,1.693648842000004,14.0,-0.005167728466666691,1.5312024989536979,-5.239827804,4.517398645,-0.6951036754999989,12.0,0.6911612141290994,41.55791612494241,-80.13877680880634,80.10870912038335,24.304025187457672,13.0,1.3945904428435143,1.331470188837622,0.08671830503840804,6.843109346510041,82.76280012390687,21.0,1.3834128714049114,1.1602449474113548,0.1367348130506312,5.591009426214084,81.99713667101719,18.0,1.279374315423695,1.1646087054812853,0.1197340680248402,4.355590195803483,75.6630487212236,16.0,1.2620454550109175,1.2150853298805635,0.05526513957933705,6.741511013329903,74.7453124801686,16.0,0.5172900575811162,41.16036923993488,-70.98777633287058,88.4387981123376,68.70267099947847,14.0,-0.2681669133833333,3.720650775869481,-15.06269122,8.458398945,-16.897780915499997,14.0,-0.05554946571666662,3.1206579599621547,-11.65292711,9.433892914,-2.896271013000002,15.0,0.012609398449999996,2.19902979122275,-9.686978849,4.228706552,0.4118280969999954,16.0,6.064990854691531,42.60903580134299,-74.3970172052154,74.42729729274878,330.81160381127324,13.0,2.334377915807422,2.525678822416805,0.14797519235531068,13.466168293542859,139.41105031440972,19.0,2.214936212637894,2.1428027811784753,0.3394010183627729,11.246712780273171,132.00495678796935,18.0,1.933853195325151,1.8838665695441934,0.1704231265995118,8.734442692490877,115.10864126548779,16.0,2.1607021992475977,2.1695366695863134,0.15002098644272682,11.038001061218164,128.5952605868551,19.0,-1.0274223225751393,37.552607612395946,-65.69342635239173,75.37562556727508,-45.32604437570252,15.0,0
0.30359678053333333,1.5992744386524362,-3.83361748,3.675064614,17.7277766645,13.0,0.11069537649999998,1.1728304041622208,-2.725180382,3.293670104,5.338844567499999,14.0,-1.0070836948500002,2.742800559490857,-11.2016595,3.182034859,-56.79132286550001,15.0,5.535935168644603,46.77507884784625,-80.90929996701811,87.97306856955034,314.0015331546003,15.0,1.2054429217047624,0.7521466225433832,0.15912785948540772,3.4699592340503296,71.29861031082656,19.0,1.4891604008887354,1.4049923768991126,0.2309382101507995,6.650482599843484,86.64267983429446,16.0,1.3712089715975035,1.7556379201451127,0.07345686520540877,7.9297137461018785,79.02745583526813,16.0,1.5911568372969924,1.7497802792207113,0.10308742671632394,8.136436928907179,92.30136791667191,14.0,-0.2597675760832887,37.113434526777844,-73.90837230859552,83.4030849659172,-38.42635692447895,14.0,0.19879376654500003,1.2433370887127901,-2.790185838,3.051358275,11.243890608699997,15.0,0.058174809650000006,1.1464340613454052,-3.60958144,2.457005685,3.131070892000001,13.0,-0.10733851558333332,0.9409584226495716,-2.532968203,2.66819566,-8.0301472675,13.0,3.8555648063128007,43.96089845698731,-87.21063160786666,83.67558608382677,205.96227497078115,15.0,1.0055530515187836,0.6636367848602139,0.17109783165432135,2.6047392039784287,59.75138891433871,18.0,0.9780391293008346,0.5568794417791814,0.211782999379089,2.2938189228335766,57.605883232187026,18.0,0.8719575706773645,0.5890669170180904,0.026480983201477584,2.7608478120639215,51.09944818410306,16.0,0.9348293836572329,0.6060191559558264,0.11768393041938138,2.4915072531296736,54.8454740502657,17.0,7.73286030516788,37.976467820963556,-67.67333497519529,83.0399283942302,442.9832782529756,16.0,0
-0.19248734785000002,1.247136108689001,-3.156749423,2.508316815,-10.301303804999996,9.0,-0.17142879641666667,1.3811786832467348,-2.781137259,4.372095948,-11.476066852000004,14.0,-0.9836386710166668,3.262904681165054,-10.71579067,2.045209999,-59.123829276,12.0,-4.790861681776854,39.54016229133448,-82.0101914614557,68.28927849104839,-253.41564630369118,10.0,1.1971128428751172,0.5758836353037098,0.12942669414371058,3.0915908296770716,69.73745821640208,14.0,1.7141350977493042,1.452441259105341,0.3901556656768425,6.337867638182614,101.13587035308598,13.0,1.7688800537831548,1.909615287360325,0.1983833735386103,7.711471521490228,105.03467996497626,15.0,1.7084478917425312,1.9194925694786542,0.0405669318294716,7.62890169772546,101.1458145566596,12.0,-4.587412557178797,42.823472341548005,-88.27142800902453,84.48921739919359,-310.6230611109148,15.0,-0.13295319220000001,1.383488327479738,-2.956671924,2.38421659,-8.125963001,14.0,0.0012244005833333294,1.3962433644504972,-3.24184197,2.462218057,-1.4431599625,16.0,0.1280108677,0.6776868356125112,-1.102676599,1.788314389,7.270294012000002,15.0,-4.121231752444313,43.96674755597319,-76.79515044821852,71.6240380639541,-252.57818916284205,13.0,1.2992962291982357,0.5024301708198738,0.08576875106185088,2.4446444670386334,76.87886159086761,19.0,1.147654164495363,0.36766357859635773,0.31325523593061894,1.999730927865355,67.89587951980766,18.0,1.000295237348651,0.46041401890898703,0.3237701628124784,2.303076774150754,58.84421654731915,17.0,0.9854638102337998,0.4822265496836636,0.14175339533730819,2.0959612445496645,58.6958951235735,18.0,1.5537267337814222,45.128807059149814,-83.73720734600515,80.29158408588371,24.468312532072723,10.0,0
-0.02559042928333333,1.060036250124313,-2.877852114,2.327254082,-0.4461708474999999,10.0,-0.043880207566666676,1.286749873608552,-3.378515439,2.455689561,-3.5189198969999986,12.0,0.05635027581666672,0.7958185712134164,-1.737372373,1.627432783,3.1665151029999996,10.0,2.2524312373992577,38.48234697721546,-65.27211533466183,82.69294257748318,166.3300378180548,11.0,1.0597929050278807,0.51752315329914,0.1776993510553138,2.4717492433677046,62.02223547138646,14.0,0.9881840245143796,0.40371689108941533,0.3233103266189449,2.0993627720359647,57.93162121686533,12.0,0.9612833137984971,0.472240427613762,0.06399503220917295,2.491711266701593,56.53141308880304,15.0,0.828037438951631,0.4413288303012542,0.26623682755375305,2.337794928264388,48.59398095018736,14.0,1.9559350315750632,46.19014092907944,-74.67487774877945,74.62330234267318,83.89894249339508,13.0,-0.08677655774999998,1.3603914297266402,-4.157516483,2.942446506,-2.948888026999999,15.0,-0.10127800986666664,1.6020184813925165,-3.666702885,2.909052058,-6.0646546034999975,12.0,0.08428228686666663,0.7952056038363579,-1.685971149,2.112994362,5.082626090499998,12.0,-1.146679859423118,40.09939224306521,-83.28640928554441,75.32861893838903,-30.310343341115455,16.0,1.3360702083975977,0.6575516175628976,0.15684268525104264,3.21458717338198,77.90285487376046,19.0,1.2082382795446691,0.4812662807065692,0.35536392482803664,2.628286731192573,70.63962885319314,18.0,1.1249643732724317,0.5852718274415263,0.24280364879058328,2.6186304807647387,66.19244028177158,13.0,0.9748949645261878,0.5462646270736459,0.11185586332835064,2.9446116331327636,56.85872224609377,16.0,4.10045484619746,48.33738182821717,-79.85584451529591,85.90949434075276,220.05337001529173,14.0,0
